Entity,Year,Coal,Elec_Generated,Other_Fossil_Fuels,Gas,Oil,Other_Renewables,Hydro,Nuclear,Solar,Wind,Pry_Energy_Consumption,CO2_Emissions,Population,GDP
Denmark,1990,70.83368,25.94,199.40321,21.048075,107.52145,0.67,0.08279583,0.0,0.0,1.8046504,201.96101,53464064.0,5141025.0,151000000000.0
Denmark,1991,96.074265,36.45,229.4569,24.295813,109.08682,1.133,0.0751075,0.0,0.0,2.1884677,232.8537,64092516.0,5154346.0,154000000000.0
Denmark,1992,80.024864,30.6,213.6849,25.546211,108.11384,1.663,0.081908606,0.0,0.0,2.7068279,218.13678,58314536.0,5171371.0,158000000000.0
Denmark,1993,83.944176,33.78,225.84038,28.707317,113.18888,2.324,0.08131722,0.0,0.0,3.058118,231.30373,60561740.0,5188639.0,159000000000.0
Denmark,1994,90.27089,40.38,242.76701,32.078045,120.41808,1.83,0.09639778,0.0,0.0,3.3620965,248.05594,64660812.0,5206190.0,168000000000.0
Denmark,1995,75.46009,36.58,237.98395,37.144203,125.37967,2.065,0.08959667,0.0,0.0,3.4812632,243.61967,61640868.0,5233363.0,174000000000.0
Denmark,1996,103.72331,53.38,283.54694,43.754944,136.06866,2.656,0.05707,0.0,0.000476403,3.62793,289.88892,74886530.0,5263072.0,181000000000.0
Denmark,1997,77.10806,44.14,254.1063,45.71891,131.27933,3.115,0.056774165,0.0,0.000944594,5.7194085,262.99796,65424880.0,5285041.0,188000000000.0
Denmark,1998,65.53156,40.92,241.82932,49.29798,126.99976,3.442,0.080725834,0.0,0.001182795,8.338414,253.69131,61226404.0,5304264.0,193000000000.0
Denmark,1999,55.05293,38.72,232.78914,51.693676,126.042534,4.21,0.090188056,0.0,0.002603794,8.95672,246.04887,58641540.0,5321814.0,200000000000.0
Denmark,2000,46.182728,35.85,219.73676,51.01935,122.534676,4.149,0.08930111,0.0,0.003548389,12.5411825,236.5194,54295988.0,5339660.0,208000000000.0
Denmark,2001,48.81576,37.54,219.65651,53.31487,117.52588,4.825,0.08108305,0.0,0.003525333,12.650172,237.21649,55886140.0,5358825.0,211000000000.0
Denmark,2002,48.873913,39.1,216.42538,53.817955,113.733505,5.999,0.092818886,0.0,0.003737722,14.234978,236.75545,55544424.0,5375966.0,214000000000.0
Denmark,2003,66.68293,45.97,231.08041,54.409176,109.988304,7.959,0.0614825,0.0,0.004406583,16.12696,255.23254,60637652.0,5390622.0,216000000000.0
Denmark,2004,51.11385,40.24,213.30814,54.15029,108.04399,9.292,0.07636389,0.0,0.005299028,18.970236,241.65175,55092880.0,5404594.0,223000000000.0
Denmark,2005,43.05212,36.08,204.47476,52.00558,109.41705,10.133,0.06442694,0.0,0.006188166,18.938618,233.61684,51527092.0,5419551.0,229000000000.0
Denmark,2006,64.73512,45.44,228.18393,52.982906,110.4659,9.8,0.06658249,0.0,0.006299417,17.379614,255.48137,59492210.0,5437421.0,239000000000.0
Denmark,2007,54.23582,39.14,213.05756,47.48961,111.33213,9.912,0.079738885,0.0,0.007053333,20.277435,243.40105,54698268.0,5461604.0,243000000000.0
Denmark,2008,47.65927,36.48,205.22906,47.7161,109.8537,10.025,0.07249944,0.0,0.007368583,19.46752,234.8721,51245732.0,5493766.0,243000000000.0
Denmark,2009,46.800316,36.25,191.26535,45.82792,98.63713,10.599,0.05278222,0.0,0.010472667,18.768421,220.80693,48839776.0,5523168.0,233000000000.0
Denmark,2010,45.47204,38.75,199.24011,51.839787,101.92829,14.665,0.0572925,0.0,0.017100638,21.675667,235.97665,49179470.0,5547866.0,238000000000.0
Denmark,2011,37.835083,35.11,178.45772,43.473644,97.14898,13.966,0.04653694,0.0,0.041739997,26.963594,220.97462,44226736.0,5570846.0,243000000000.0
Denmark,2012,29.658981,30.57,160.08353,40.60289,89.821655,14.193,0.047915276,0.0,0.28478056,28.15951,205.24347,39853304.0,5591912.0,243000000000.0
Denmark,2013,37.670876,34.61,163.67648,38.297825,87.70778,13.77,0.03657361,0.0,1.4105172,30.31557,211.70235,41755340.0,5615334.0,246000000000.0
Denmark,2014,29.857864,32.04,150.15254,32.894382,87.40029,13.732,0.040915,0.0,1.613313,35.430946,203.5635,37564830.0,5643793.0,250000000000.0
Denmark,2015,21.238243,28.78,143.25897,33.092525,88.9282,13.409,0.048555832,0.0,1.6272583,38.060024,198.9746,35102396.0,5683698.0,255000000000.0
Denmark,2016,24.577396,30.4,147.2855,33.65253,89.05559,15.467,0.0515925,0.0,1.9911283,34.217175,201.60147,36905584.0,5728198.0,264000000000.0
Denmark,2017,18.368776,30.9,139.03748,32.162132,88.50658,19.947,0.047563054,0.0,1.9999228,39.33387,202.98541,34652480.0,5765168.0,271000000000.0
Denmark,2018,18.772844,30.21,139.3837,31.209858,89.40099,18.802,0.03931833,0.0,2.5213065,36.78078,200.11829,34601704.0,5793825.0,277000000000.0
Denmark,2019,10.575361,29.37,129.19131,28.977777,89.638176,18.972,0.044692773,0.0,2.5391517,42.570515,196.04588,30941816.0,5814619.0,281000000000.0
Denmark,2020,9.309924,28.58,108.59424,23.22588,76.05843,18.895,0.044815,0.0,3.1004183,42.887863,176.48528,28294042.0,5831530.0,275000000000.0
Denmark,2021,12.399527,32.92,113.1035,23.69471,77.00926,27.831,0.042636108,0.0,3.4250443,42.009354,189.43509,29587502.0,5856773.0,288000000000.0
Denmark,2022,12.180117,34.89,115.907196,16.930033,86.79705,23.217,0.038961112,0.0,5.7423887,49.6081,197.27802,28431534.0,5902898.0,299000000000.0
Ecuador,1990,0.003201417,6.3488545,66.23652,2.61675,63.61657,0.0,14.745582,0.0,0.0,0.0,80.98211,16457821.0,10473674.0,64188502016.0
Ecuador,1991,0.006445139,6.974456,74.42925,3.20988,71.21293,0.0,15.009443,0.0,0.0,0.0,89.4387,16157175.0,10702378.0,67933581312.0
Ecuador,1992,0.004650528,7.1960273,74.27258,3.22151,71.04642,0.0,14.706825,0.0,0.0,0.0,88.9794,21959676.0,10930127.0,70873841664.0
Ecuador,1993,0.000813436,7.411305,75.05091,3.70997,71.340126,0.0,17.180513,0.0,0.0,0.0,92.23142,24088526.0,11154282.0,72804335616.0
Ecuador,1994,0.003962694,8.143997,80.90927,3.34944,77.55587,0.0,19.413454,0.0,0.0,0.0,100.32273,14306838.0,11372196.0,76428091392.0
Ecuador,1995,0.003958611,8.4285965,79.55851,3.23314,76.32141,0.0,15.259694,0.0,0.0,0.0,94.81821,23498436.0,11590519.0,78692032512.0
Ecuador,1996,0.004955305,9.6792,89.1561,3.43085,85.72029,0.0,18.75741,0.0,0.0,0.0,107.91351,25299900.0,11810954.0,80612098048.0
Ecuador,1997,0.00626725,10.36175,100.899734,3.12847,97.765,0.0,19.321491,0.0,0.0,0.0,120.22123,19428882.0,12031128.0,84682915840.0
Ecuador,1998,0.009219167,10.890352,101.60559,3.18662,98.40975,0.0,19.238455,0.0,0.0,0.0,120.84404,23090470.0,12251188.0,88055996416.0
Ecuador,1999,0.012029138,10.308119,89.00921,3.00054,85.996635,0.0,21.2215,0.0,0.0,0.0,110.230705,21976232.0,12470799.0,84464771072.0
Ecuador,2000,0.016110389,10.53,81.62249,3.26803,78.33835,0.0,22.506329,0.0,0.0,0.0,104.128815,20927296.0,12689214.0,85978890240.0
Ecuador,2001,0.020834971,10.98,84.71088,3.32618,81.36386,0.0,20.772078,0.0,0.0,0.0,105.482956,23407850.0,12910737.0,90060701696.0
Ecuador,2002,0.022496028,11.81,82.14731,1.324207,80.800606,0.0,21.962057,0.0,0.0,0.0,104.10937,24827052.0,13138473.0,94404509696.0
Ecuador,2003,0.8815003,11.48,85.78332,2.3108554,82.590965,0.0,20.824099,0.0,0.0,0.0,106.60742,27071580.0,13372303.0,97642545152.0
Ecuador,2004,0.02098511,12.8,92.68766,5.378899,87.28777,0.01,21.357937,0.0,0.0,0.0,114.05594,29258108.0,13608699.0,106000000000.0
Ecuador,2005,0.024508944,12.64,100.688576,5.522699,95.14137,0.328,19.707842,0.0,3.55e-05,0.0,120.72479,30589608.0,13846163.0,113000000000.0
Ecuador,2006,0.062975556,14.08,106.934685,6.0344195,100.837296,0.465,20.286293,0.0,4.23e-05,0.0,127.68567,29689756.0,14086139.0,119000000000.0
Ecuador,2007,0.025139555,17.25,107.996414,5.4683084,102.50297,0.698,25.555063,0.0,5.14e-05,0.002720553,134.25255,34279184.0,14328783.0,122000000000.0
Ecuador,2008,0.2895472,18.49,110.877556,4.9879146,105.60009,0.665,31.734922,0.0,7.5e-05,0.007537861,143.2851,30314430.0,14575202.0,131000000000.0
Ecuador,2009,0.06921278,18.16,113.341064,5.878689,107.393166,0.691,25.763906,0.0,2.2e-05,0.008949,139.80513,33598600.0,14825961.0,132000000000.0
Ecuador,2010,0.11599944,19.42,130.43175,6.189022,124.126724,0.752,23.97101,0.0,0.0,0.009533694,155.19421,36276410.0,15076695.0,138000000000.0
Ecuador,2011,0.108782776,20.43,133.01184,5.6075635,127.295494,0.888,30.712343,0.0,0.000160333,0.009226778,164.64429,38263916.0,15326231.0,150000000000.0
Ecuador,2012,0.13059416,22.73,139.3939,7.489686,131.77362,0.946,33.555046,0.0,0.000892939,0.006576167,173.93344,37408784.0,15572194.0,158000000000.0
Ecuador,2013,0.14639612,23.16,148.28406,8.511817,139.62585,0.944,30.08541,0.0,0.009984861,0.15453917,179.50916,39654976.0,15807130.0,166000000000.0
Ecuador,2014,0.13852888,24.19,155.93242,8.725521,147.06836,1.275,31.04056,0.0,0.04465333,0.21603027,188.56316,43731348.0,16035126.0,172000000000.0
Ecuador,2015,0.14999388,25.83,151.02039,8.210332,142.66006,1.302,35.267895,0.0,0.09710305,0.26608276,188.04614,41275740.0,16266228.0,173000000000.0
Ecuador,2016,0.08799222,27.16,142.99207,8.8630905,134.04097,1.564,42.387787,0.0,0.10374805,0.22476083,187.40384,39357052.0,16505141.0,170000000000.0
Ecuador,2017,0.094677225,27.83,139.65408,8.6857815,130.87363,1.465,53.461624,0.0,0.09974527,0.1953386,195.10971,39174204.0,16759517.0,174000000000.0
Ecuador,2018,0.32408777,29.04,149.78702,7.7626114,141.70032,1.366,54.70835,0.0,0.100747496,0.21234028,206.38023,38429110.0,17049542.0,177000000000.0
Ecuador,2019,0.0995275,32.31,144.3342,6.922094,137.31258,1.452,64.952995,0.0,0.10016694,0.22544666,211.3331,40061816.0,17340017.0,177000000000.0
Ecuador,2020,0.28073332,31.29,117.016266,5.903834,110.8317,1.502,63.906178,0.0,0.099168606,0.20248693,182.8624,32909420.0,17546058.0,163000000000.0
Ecuador,2021,0.549848,32.12,143.87225,6.238331,137.08408,1.325,66.920494,0.0,0.09647694,0.16226026,212.59688,38204230.0,17682454.0,170000000000.0
Ecuador,2022,0.79980165,32.65,156.7589,5.3682756,150.59082,1.244,64.22718,0.0,0.10037472,0.15799223,222.72862,40522028.0,17823900.0,175000000000.0
Egypt,1990,8.828414,41.9525,361.89252,77.67375,275.39038,0.0,29.430912,0.0,0.0,0.0,391.32346,75217530.0,58396625.0,228000000000.0
Egypt,1991,9.086647,43.276,367.11115,87.395004,270.62952,0.0,29.321505,0.0,0.0,0.0,396.43268,77295850.0,60029001.0,241000000000.0
Egypt,1992,9.308141,44.987,363.64752,94.5175,259.8219,0.0,28.978495,0.0,0.0,0.0,392.62604,79939880.0,61480663.0,254000000000.0
Egypt,1993,11.212319,46.737,363.0694,108.666245,243.19084,0.0,29.843414,0.0,0.0,0.0,392.9128,92277976.0,62915681.0,270000000000.0
Egypt,1994,12.06716,48.55,381.50494,115.5,253.93777,0.0,31.72258,0.0,0.0,0.0,413.2275,88372740.0,64285594.0,286000000000.0
Egypt,1995,8.074232,50.652,404.72595,121.274994,275.37674,0.0,33.094624,0.0,0.0,0.0,437.82062,98994500.0,65652622.0,306000000000.0
Egypt,1996,11.097345,53.57,427.31876,125.125,291.0964,0.0,33.95806,0.0,0.0,0.0,461.2768,97950850.0,67028046.0,329000000000.0
Egypt,1997,9.392377,56.784,445.6936,128.97499,307.32626,0.0,34.80672,0.0,0.0,0.0,480.5004,111704890.0,68431737.0,355000000000.0
Egypt,1998,9.240117,60.697,464.5144,131.8625,323.41177,0.0,35.792873,0.0,0.0,0.0,500.30728,125025720.0,69943298.0,381000000000.0
Egypt,1999,8.399267,65.7305,497.10986,157.85,330.8606,0.0,39.743412,0.0,0.0,0.035483886,536.88873,128221096.0,71520952.0,410000000000.0
Egypt,2000,10.1112385,73.32,526.3706,192.5,323.75937,0.0,41.924194,0.0,0.000591397,0.23803777,568.53345,143836050.0,73083287.0,444000000000.0
Egypt,2001,8.8946705,80.71,550.4415,235.8125,305.73434,0.0,42.343803,0.0,0.002644008,0.5258642,593.31384,127656536.0,74652034.0,476000000000.0
Egypt,2002,9.542124,86.23,568.773,255.06248,304.1684,0.0,40.84763,0.0,0.002918833,0.6202525,610.2438,129155000.0,76239138.0,502000000000.0
Egypt,2003,9.894048,92.19,607.6346,285.8625,311.87805,0.0,37.524704,0.0,0.002900111,0.8294355,645.99164,149919400.0,77853549.0,529000000000.0
Egypt,2004,10.112517,98.25,643.62256,305.1125,328.39752,0.0,36.975914,0.0,0.002881639,1.4524981,682.05383,152575700.0,79477439.0,562000000000.0
Egypt,2005,9.894048,104.94,661.74805,304.14996,347.70404,0.0,36.205,0.0,0.002863417,1.4606591,699.41656,168216830.0,81101013.0,600000000000.0
Egypt,2006,9.899571,111.66,698.5427,351.31247,337.3307,0.0,36.37708,0.0,0.002845417,1.7216423,736.6443,179194160.0,82700405.0,650000000000.0
Egypt,2007,8.999108,119.86,742.50116,369.215,364.28705,0.0,40.201702,0.0,0.003393139,1.8731189,784.57935,188805040.0,84276227.0,713000000000.0
Egypt,2008,8.098236,128.8,786.8004,393.085,385.61722,0.0,42.420635,0.0,0.004215083,2.6128287,831.83813,197727730.0,85864791.0,775000000000.0
Egypt,2009,7.197784,134.27,820.30597,409.44748,403.6607,0.0,38.462627,0.0,0.006143972,2.8965838,861.67126,206477900.0,87501636.0,831000000000.0
Egypt,2010,5.396436,144.43,855.1744,434.18375,415.5942,0.0,35.956238,0.0,0.06994472,3.9111888,895.11176,203607570.0,89196070.0,899000000000.0
Egypt,2011,5.126364,149.56,900.9404,477.5925,418.22156,0.0,35.834923,0.0,0.67468137,4.123706,941.57367,216917280.0,91093068.0,923000000000.0
Egypt,2012,4.541817,162.84,939.1378,506.37125,428.2248,0.0,35.720562,0.0,1.3824866,3.6637826,979.9047,213733500.0,93161001.0,950000000000.0
Egypt,2013,4.4871445,165.08,932.8275,495.01373,433.32666,0.0,36.07499,0.0,0.06932639,4.296848,973.26874,211418830.0,95333551.0,985000000000.0
Egypt,2014,4.5240703,171.24,921.99963,462.18747,455.2881,0.0,36.808514,0.0,0.37805194,2.7852988,961.9715,226899340.0,97528656.0,1040000000000.0
Egypt,2015,9.319224,181.83,934.0437,460.18768,464.53683,0.0,36.84929,0.0,0.113104716,5.1019583,976.1081,224479740.0,99597333.0,1080000000000.0
Egypt,2016,14.169939,188.19,987.8891,493.5411,480.17804,0.0,35.3302,0.0,0.6253828,6.416037,1030.2607,239382380.0,101644586.0,1120000000000.0
Egypt,2017,13.951776,193.21,1029.4949,559.32764,456.2155,0.0,34.032578,0.0,1.6035472,5.6141944,1070.7452,260675260.0,103696057.0,1160000000000.0
Egypt,2018,25.388884,199.39,1027.7866,595.9529,406.44485,0.0,34.192055,0.0,1.4632275,7.903716,1071.3456,249217400.0,105682093.0,1220000000000.0
Egypt,2019,22.94092,200.56,996.9415,590.3868,383.61386,0.0,37.11317,0.0,3.924963,13.126317,1051.1061,258741600.0,107553159.0,1290000000000.0
Egypt,2020,8.733374,198.6,924.4927,583.0792,332.68008,0.0,39.1409,0.0,11.693579,13.741634,989.0688,235357630.0,109315119.0,1310000000000.0
Egypt,2021,14.113942,209.65,994.9291,621.2484,359.5667,0.0,36.450077,0.0,13.011426,14.352671,1058.7433,260935820.0,110957004.0,1400000000000.0
Egypt,2022,12.243622,200.85,1043.3811,605.9086,425.2288,0.0,34.641483,0.0,14.044063,14.373706,1106.4403,271168540.0,112618251.0,1460000000000.0
Estonia,1990,72.02654,17.18,127.585,14.21525,41.343212,0.0,0.0,0.0,0.0,0.0,127.58501,36916964.0,1570310.0,27066095616.0
Estonia,1991,66.05542,14.63,116.74988,14.273749,36.420708,0.0,0.0,0.0,0.0,0.0,116.749886,34144172.0,1565380.0,23940081664.0
Estonia,1992,53.37064,11.83,81.28994,8.34525,19.574043,0.0,0.0,0.0,0.0,0.0,81.28993,24417834.0,1540213.0,20201099264.0
Estonia,1993,42.677505,9.12,67.56243,4.1365,20.748428,0.0,0.0,0.0,0.0,0.0,67.56243,19435266.0,1504344.0,18206160896.0
Estonia,1994,43.68336,9.15,68.53907,5.9407496,18.914959,0.0,0.0,0.0,0.0,0.0,68.53907,20040796.0,1475716.0,17713297408.0
Estonia,1995,40.50757,8.69,62.146202,6.7745,14.864138,0.019,0.0,0.0,0.0,0.0,62.16536,18054970.0,1452776.0,18632898560.0
Estonia,1996,42.437965,9.09,65.996284,7.4709997,16.087318,0.016,0.0,0.0,0.0,0.0,66.012245,19033944.0,1434655.0,19286857728.0
Estonia,1997,41.945957,9.22,65.002,7.2595,15.79654,0.026,0.0,0.0,0.0,0.0,65.027534,18673174.0,1421494.0,21171918848.0
Estonia,1998,35.54562,8.55,58.296116,6.89,15.860497,0.038,0.0,0.0,0.0,0.0,58.334423,16933062.0,1411206.0,21698758656.0
Estonia,1999,32.17223,8.27,53.684525,6.6975,14.814796,0.041,0.011827944,0.0,0.0,0.0,53.737854,15929464.0,1403579.0,21126868992.0
Estonia,2000,34.2776,8.51,55.30591,7.6992497,13.329059,0.176,0.014784943,0.0,0.0,0.0,55.49626,15470923.0,1397001.0,23525730304.0
Estonia,2001,34.074387,8.49,57.753826,8.2625,15.416941,0.07,0.02173964,0.0,0.0,0.0,57.8458,15869869.0,1388174.0,24618991616.0
Estonia,2002,33.309143,8.53,57.500443,6.9284997,17.262798,0.086,0.016345471,0.0,0.0,0.004086361,57.607063,15357951.0,1379438.0,25689833472.0
Estonia,2003,38.565674,10.16,62.6778,7.9087496,16.203379,0.083,0.037121665,0.0,0.0,0.017690748,62.815613,17250686.0,1370849.0,27160244224.0
Estonia,2004,38.46912,10.31,63.921093,9.008,16.443972,0.099,0.06454889,0.0,0.0,0.021900555,64.1065,17322094.0,1362682.0,28392968192.0
Estonia,2005,38.088295,10.2,64.14088,9.30025,16.752337,0.105,0.06156333,0.0,0.0,0.15433805,64.46387,17089780.0,1354847.0,30566893568.0
Estonia,2006,36.38687,9.73,63.29088,9.39875,17.505255,0.121,0.038413055,0.0,0.0,0.21710443,63.68031,16438181.0,1346884.0,33162229760.0
Estonia,2007,45.278614,12.18,73.30529,9.342999,18.683674,0.115,0.062207773,0.0,0.0,0.2573136,73.74553,19930492.0,1340709.0,35115520000.0
Estonia,2008,40.484074,10.58,67.23505,8.9609995,17.789972,0.121,0.07868166,0.0,0.0,0.37373778,67.85601,17814806.0,1337078.0,32659892224.0
Estonia,2009,34.976364,8.78,57.07078,6.10725,15.987167,1.002,0.08936667,0.0,0.000279272,0.5445789,58.727203,14404983.0,1334528.0,27402481664.0
Estonia,2010,46.82325,12.97,69.84518,6.542,16.479925,2.369,0.07494055,0.0,0.000277558,0.7688353,73.14661,18964736.0,1331450.0,27586969600.0
Estonia,2011,47.392586,12.89,69.312675,5.85325,16.066843,2.499,0.08275972,0.0,0.000551731,1.015185,72.96272,18948026.0,1327366.0,29217294336.0
Estonia,2012,43.54957,11.96,68.94181,6.343,19.049244,3.195,0.11516139,0.0,0.000822581,1.1899999,73.48786,17761414.0,1322616.0,30160490496.0
Estonia,2013,48.426563,13.28,73.68636,6.4535,18.806301,2.223,0.07086083,0.0,0.003815583,1.441746,77.46338,19633824.0,1317921.0,30600421376.0
Estonia,2014,47.364048,12.45,69.84309,5.0655003,17.413538,2.541,0.07314555,0.0,0.008398194,1.636295,74.16147,18783952.0,1314456.0,31521830912.0
Estonia,2015,41.969074,10.15,63.89152,4.541,17.381447,2.691,0.072710276,0.0,0.015888527,1.9254752,68.6264,15779623.0,1314581.0,32106016768.0
Estonia,2016,44.06443,12.17,65.99987,4.9807496,16.95469,3.031,0.093696386,0.0,0.025967278,1.5901601,70.76302,17432914.0,1315850.0,33119084544.0
Estonia,2017,50.30146,13.16,72.885284,4.8887925,17.695034,3.539,0.06919361,0.0,0.03858861,1.924113,78.48448,18616034.0,1317432.0,35037376512.0
Estonia,2018,49.145332,12.37,71.62368,5.003573,17.47478,4.252,0.039685834,0.0,0.08148833,1.6826824,77.879,17800686.0,1321971.0,36363239424.0
Estonia,2019,35.804756,7.61,56.054047,4.660554,15.5887375,4.351,0.050083607,0.0,0.19374388,1.810913,62.760654,12288099.0,1326821.0,37723176960.0
Estonia,2020,29.107563,6.08,49.462524,4.3005,16.05446,5.91,0.07878861,0.0,0.6434408,2.216588,58.73331,9198251.0,1329674.0,37515272192.0
Estonia,2021,31.75961,7.19,52.41119,4.863189,15.78839,5.613,0.05495028,0.0,0.92630357,1.9127908,61.401203,10390745.0,1331750.0,40521482240.0
Estonia,2022,34.259235,8.9,54.664932,4.0366664,16.369028,5.095,0.059964165,0.0,1.5538522,1.7415658,63.392017,11757177.0,1350092.0,39999856640.0
Finland,1990,61.2875,54.36,220.15292,25.21,133.65544,16.459,32.109947,54.525684,0.001345431,0.0,323.24893,56921000.0,4986574.0,134000000000.0
Finland,1991,61.211662,57.96,220.41238,26.57,132.63072,15.958,39.023388,55.36275,0.001537633,0.0,330.75787,55195000.0,5013889.0,126000000000.0
Finland,1992,55.71361,57.7,214.54427,27.59,131.24066,15.801,44.671234,54.650536,0.001756453,0.005913972,329.67514,54272000.0,5042147.0,122000000000.0
Finland,1993,63.688885,61.06,217.08345,28.51,124.88457,19.019,39.848385,56.545998,0.001987097,0.011827944,332.5108,56320000.0,5066592.0,121000000000.0
Finland,1994,77.55639,65.62,238.3924,31.47,129.36601,20.638,34.85403,55.1244,0.0022207,0.020698916,349.03134,61740000.0,5088454.0,126000000000.0
Finland,1995,68.604996,64.0,218.86575,32.68,117.58075,21.094,38.219086,54.525684,0.002475,0.032526944,332.73962,58122000.0,5107920.0,132000000000.0
Finland,1996,81.74694,69.31,238.31111,34.18944,122.37473,18.799,35.06989,55.26344,0.00290375,0.032526944,347.4788,64040000.0,5124716.0,137000000000.0
Finland,1997,77.428055,69.11,231.65076,33.638332,120.58437,25.19,36.19946,59.287037,0.003572056,0.050268885,352.3808,62703000.0,5139926.0,145000000000.0
Finland,1998,63.53889,70.11,227.86586,38.53639,125.79058,29.793,44.505646,62.008213,0.003820417,0.06801083,364.24442,59358000.0,5153548.0,153000000000.0
Finland,1999,61.56555,69.42,227.32434,38.579998,127.17879,26.696,37.79032,65.189064,0.004190055,0.1448925,357.1492,58874000.0,5165515.0,160000000000.0
Finland,2000,58.32722,69.97,224.163,39.41,126.42577,27.578,43.34946,63.784496,0.004660222,0.23064528,359.1098,57017000.0,5176198.0,169000000000.0
Finland,2001,70.48917,74.45,237.2849,42.76,124.035736,26.405,38.79349,64.19912,0.005038306,0.20564526,366.89365,62521000.0,5187973.0,174000000000.0
